date,MCD,CVX,DD,PG,UNH,V,WBA,RTX,INTC,VZ,WMT,JNJ,AXP,MRK,PFE,JPM,CSCO,NKE,MSFT,MMM,AAPL,GS,IBM,TRV,HD,CAT,XOM,DIS,KO,BA
2017-02-02,103.7704620361328,81.6711654663086,73.13558959960938,72.0788803100586,144.4391326904297,78.16813659667969,60.00689697265625,56.85966491699219,30.13505172729492,33.39065170288086,19.34896850585937,92.67061614990234,68.95940399169922,49.158966064453125,22.646514892578125,69.0265884399414,24.921276092529297,48.78440475463867,57.46730422973633,105.05509948730467,29.825496673583984,197.89747619628903,118.18336486816406,99.5707015991211,115.04994201660156,78.82650756835938,58.743072509765625,105.57827758789062,32.85612106323242,150.43824768066406
2017-02-03,104.62947082519533,82.6610336303711,73.56322479248047,71.79142761230469,145.43649291992188,81.75836944580078,59.91756439208984,57.53654479980469,30.21779060363769,33.5981330871582,19.29094696044922,92.72774505615234,70.33841705322266,49.24322128295898,22.90346336364746,71.14007568359375,25.03316879272461,48.37787628173828,57.9312629699707,105.57379150390624,29.9531307220459,206.9501953125,119.02278137207033,99.6976547241211,115.91522216796876,78.41458129882812,58.80643844604492,105.28239440917967,32.96721267700195,150.56805419921875
2017-02-06,104.80632019042967,82.23159790039062,73.33106231689453,71.7832260131836,144.2145538330078,81.52091979980469,60.16329193115234,58.0770263671875,30.01093292236328,33.21775436401367,19.261940002441406,92.53190612792967,70.14013671875,49.74109649658203,23.003381729125977,70.80548858642578,25.017187118530277,48.78440475463867,57.89487457275391,105.60997772216795,30.23390769958496,206.11708068847656,119.04988861083984,99.60457611083984,114.66352081298828,78.0699234008789,58.64453887939453,104.5855941772461,32.98310089111328,152.03292846679688
2017-02-07,104.92420196533205,81.0743179321289,73.0500717163086,72.28422546386719,144.2325439453125,81.47342681884766,60.63237762451172,58.37613677978516,30.077129364013672,33.224666595458984,19.404088973999023,92.5971908569336,70.05001831054688,49.17428588867188,22.89632225036621,70.76468658447266,25.137075424194336,48.79364776611328,57.70382690429688,106.00804138183594,30.521648406982425,205.80783081054688,120.80996704101562,99.68073272705078,114.7979507446289,78.4397964477539,58.26441192626953,104.04153442382812,33.252925872802734,154.3693389892578
2017-02-08,104.9916000366211,81.21260833740234,72.97676086425781,72.54704284667969,144.03488159179688,80.81804656982422,60.70683670043945,57.93013000488281,30.101964950561523,33.45289993286133,19.670961380004883,92.53190612792967,70.12210845947266,49.26620864868164,22.93914604187012,70.14452362060547,24.99321174621582,49.782264709472656,57.62196350097656,106.79813385009766,30.63999938964844,204.1845550537109,120.2027359008789,99.72306060791016,115.83124542236328,78.10353088378906,57.88081359863281,104.04153442382812,33.34815216064453,153.18174743652344
2017-02-09,104.83160400390624,81.70755767822266,73.6242904663086,72.82628631591797,144.15167236328125,81.28345489501953,61.33973693847656,57.76745223999024,29.340709686279297,33.75720977783203,20.039382934570312,93.08678436279295,70.46461486816406,49.31981658935547,23.11044311523437,71.1563491821289,25.177040100097656,51.103515625,58.2769660949707,107.4676742553711,30.86139869689941,207.46548461914065,120.91231536865234,100.54415130615234,116.52849578857422,78.98621368408203,58.13655853271485,104.5092315673828,32.737064361572266,153.6212615966797
2017-02-10,105.96009826660156,82.28253936767578,74.76054382324219,72.2513656616211,144.43016052246094,81.58740234375,62.03221130371094,58.27117538452149,29.241418838500977,33.874778747558594,19.73188018798828,94.03331756591795,70.7350082397461,49.13597869873047,23.08902931213379,70.9931640625,25.185033798217773,51.94430541992188,58.222389221191406,107.96223449707033,30.79147720336914,208.470458984375,121.91531372070312,101.34829711914062,117.48621368408205,80.96170806884766,58.61958312988281,104.28970336914062,32.2053337097168,155.4447479248047
2017-02-13,105.7242660522461,82.90849304199219,75.21260833740234,72.53060150146484,145.54428100585938,82.10027313232422,62.402462005615234,58.78016662597656,29.622034072875977,33.5773811340332,19.65936279296875,94.55552673339844,71.12255096435547,49.610877990722656,23.274593353271484,71.93159484863281,25.552705764770508,51.82419204711914,58.87737655639648,109.1805419921875,31.06416130065918,211.5194854736328,122.37926483154295,101.33137512207033,117.50300598144533,82.80272674560547,58.9605827331543,104.66195678710938,32.237083435058594,157.12794494628906
2017-02-14,105.95165252685548,82.68070220947266,75.4080810546875,72.16102600097656,146.56858825683594,82.48969268798828,62.67172622680664,58.54403305053711,29.72960090637207,33.38373947143555,19.917543411254883,94.94718170166016,71.57322692871094,50.29257583618164,23.374521255493164,73.0821533203125,25.824445724487305,52.15681457519531,59.0970458984375,109.53038024902344,31.467348098754883,214.2593688964844,122.9046859741211,101.77997589111328,118.7547378540039,82.45806121826172,58.83269882202149,105.31101989746094,32.165653228759766,157.5674285888672
2017-02-15,106.51592254638672,82.71743774414062,74.65061950683594,74.83853912353516,147.6107940673828,83.3033218383789,63.01578903198242,59.071895599365234,29.828895568847656,33.25233459472656,19.92624282836914,95.63262176513672,71.74447631835938,49.90959930419922,23.91695213317871,73.92265319824219,26.232078552246094,52.33234786987305,59.06041717529297,110.44538116455078,31.581544876098636,215.1869659423828,123.96224975585938,102.40641021728516,119.45197296142578,83.23985290527344,59.07423400878906,105.16783905029295,32.094242095947266,158.3155517578125
